f_14668_,RENAMES,
f_128119_,val$storage,
f_174976_,PING_INTERVAL,
f_120103_,motd,
f_174974_,MULTICAST_GROUP,
f_120105_,isRunning,
f_174975_,PING_PORT,
f_120106_,serverAddress,
f_120102_,LOGGER,
f_120101_,UNIQUE_THREAD_ID,
f_120104_,socket,
f_55214_,SHAPE,
f_55215_,POWERED,
f_276633_,ORTHOGRAPHIC_Z,
f_276450_,DISTANCE_TO_ORIGIN,
f_195796_,simulationDistance,
f_83793_,data,
f_83796_,alBuffer,
f_83794_,format,
f_83795_,hasAlBuffer,
f_185867_,CODEC,
f_185870_,min_inclusive,
f_185868_,mean,
f_185869_,deviation,
f_185871_,max_inclusive,
f_128058_,level,
f_128059_,tracker,
f_68271_,entity,
f_172334_,sprites,
f_26074_,canAttack,
f_87580_,playerList,
f_87579_,nrOfPlayers,
f_240374_,overlay,
f_237849_,content,
f_189998_,val$chunkPos,
f_189997_,val$columnPos,
f_189999_,this$0,
f_189996_,val$protoChunk,
f_28420_,this$0,
f_28421_,cooldown,
f_161502_,foliageHeight,
f_161501_,CODEC,
f_161503_,leafPlacementAttempts,
f_175752_,SCULK_TO_REDSTONE,
f_175753_,CODEC,
f_175755_,toColor,
f_175754_,DESERIALIZER,
f_175751_,SCULK_PARTICLE_COLOR,
f_32448_,drowned,
f_285635_,INSTANCE,
f_285561_,LOGGER,
f_285636_,timeSource,
f_285644_,bootstrapTime,
f_285659_,measurements,
f_209259_,this$0,
f_118254_,allSprites,
f_59253_,oFlip,
f_59255_,flipA,
f_59260_,tRot,
f_59258_,rot,
f_59261_,RANDOM,
f_59254_,flipT,
f_59257_,oOpen,
f_59262_,name,
f_59259_,oRot,
f_59251_,time,
f_59252_,flip,
f_59256_,open,
f_88729_,yesNoQuestion,
f_88725_,callback,
f_286975_,INFO,
f_88726_,type,
f_88728_,line3,
f_286953_,WARNING,
f_88727_,line2,
f_45036_,nbt,
f_45035_,potion,
f_45032_,durability,
f_45031_,count,
f_45029_,tag,
f_45028_,ANY,
f_45033_,enchantments,
f_151427_,items,
f_45034_,storedEnchantments,
f_243919_,root,
f_244478_,PATH_JOINER,
f_244043_,LOGGER,
f_74427_,ID,
f_24926_,takenDamage,
f_24927_,sourceEntity,
f_24928_,blocked,
f_24925_,dealtDamage,
f_24929_,type,
f_160509_,BLOCK_UPDATE_FLAGS,
f_205714_,value,
f_26446_,avoidSun,
f_262206_,CODEC,
f_28798_,BY_ID,
f_28801_,name,
f_28800_,id,
f_136100_,LOAD_FUNCTION_TAG,
f_136105_,ticking,
f_136101_,server,
f_136099_,TICK_FUNCTION_TAG,
f_136107_,library,
f_179959_,context,
f_179958_,NO_RECURSIVE_TRACES,
f_136106_,postReload,
f_240904_,messageSignature,
f_113354_,minecraft,
f_194450_,CELL_BORDER,
f_194451_,YELLOW,
f_86822_,this$0,
f_48327_,CODEC,
f_48328_,creatureGenerationProbability,
f_48330_,mobSpawnCosts,
f_48325_,LOGGER,
f_151797_,DEFAULT_CREATURE_SPAWN_PROBABILITY,
f_48329_,spawners,
f_48326_,EMPTY,
f_151796_,EMPTY_MOB_LIST,
f_273930_,CODEC,
f_273907_,DIRECT_CODEC,
f_273943_,preset,
f_273815_,parameters,
f_108619_,minecraft,
f_108583_,sprintTriggerTime,
f_108613_,autoJumpTime,
f_108607_,jumpRidingTicks,
f_108585_,yBob,
f_108612_,autoJumpEnabled,
f_108614_,wasFallFlying,
f_108589_,spinningEffectIntensity,
f_108598_,yRotLast,"The last yaw value which was transmitted to the server, used to determine when the yaw changes and needs to be re-transmitted"
f_108599_,xRotLast,"The last pitch value which was transmitted to the server, used to determine when the pitch changes and needs to be re-transmitted"
f_108615_,waterVisionTime,
f_108595_,xLast,"The last X position which was transmitted to the server, used to determine when the X position changes and needs to be re-transmitted"
f_108592_,recipeBook,
f_108616_,showDeathScreen,
f_172526_,WATER_VISION_MAX_TIME,
f_108591_,stats,
f_108611_,handsBusy,
f_108617_,connection,
f_108600_,lastOnGround,
f_108587_,yBobO,
f_197409_,MINOR_COLLISION_ANGLE_THRESHOLD_RADIAN,
f_108610_,usingItemHand,
f_108590_,oSpinningEffectIntensity,
f_172525_,POSITION_REMINDER_INTERVAL,
f_108593_,ambientSoundHandlers,
f_172528_,WATER_VISION_QUICK_PERCENT,
f_108609_,startedUsingItem,
f_108608_,jumpRidingScale,
f_108588_,xBobO,
f_108586_,xBob,
f_108597_,zLast,"The last Z position which was transmitted to the server, used to determine when the Z position changes and needs to be re-transmitted"
f_108604_,positionReminder,"Reset to 0 every time position is sent to the server, used to send periodic updates every 20 ticks even when the player is not moving."
f_108606_,serverBrand,
f_172529_,SUFFOCATING_COLLISION_CHECK_SCALE,
f_108602_,wasShiftKeyDown,
f_108618_,input,
f_108594_,permissionLevel,
f_108601_,crouching,
f_108596_,yLast1,"The last Y position which was transmitted to the server, used to determine when the Y position changes and needs to be re-transmitted"
f_172527_,WATER_VISION_QUICK_TIME,
f_234121_,LOGGER,
f_108605_,flashOnSetHealth,
f_108603_,wasSprinting,the last sprinting state sent to the server
f_234120_,DEFAULT_SNEAKING_MOVEMENT_FACTOR,
f_197243_,heightAccessor,
f_197246_,fixerUpper,
f_197238_,registryAccess,
f_197245_,seed,
f_197239_,biomes,
f_204945_,structureConfigs,
f_226710_,randomState,
f_197242_,chunkGenerator,
f_226709_,structureTemplateManager,
f_197248_,featureChecks,
f_197244_,biomeSource,
f_197235_,LOGGER,
f_197236_,NO_STRUCTURE,
f_197241_,dimension,
f_197247_,loadedChunks,
f_197237_,storageAccess,
f_117405_,model,
f_117404_,SHEEP_FUR_LOCATION,
f_208584_,input,
f_208585_,minValue,
f_208583_,CODEC,
f_208586_,maxValue,
f_208587_,DATA_CODEC,
f_240371_,minecraft,
f_93313_,narrator,
f_93311_,LOGGER,
f_93310_,NO_TITLE,
f_107803_,sprite,
f_215168_,raw,
f_243020_,EMPTY,
f_243010_,mask,
f_221446_,GROW_TALL_MANGROVE_PROBABILITY,
f_221445_,WATERLOGGED,
f_221444_,SHAPE_PER_AGE,
f_221443_,HANGING,
f_221442_,MAX_AGE,
f_221441_,AGE,
f_232141_,$SwitchMap$net$minecraft$client$PrioritizeChunkUpdates,
f_168517_,$SwitchMap$net$minecraft$client$CloudStatus,
f_232142_,$SwitchMap$net$minecraft$client$GraphicsStatus,
f_168485_,val$writer,
f_168486_,this$0,
f_168453_,val$options,
f_168454_,this$0,
f_276689_,current,
f_276496_,previous,
f_57756_,MULTIPLE_EGGS_AABB,
f_57753_,HATCH,
f_154841_,MAX_HATCH_LEVEL,
f_154843_,MAX_EGGS,
f_57755_,ONE_EGG_AABB,
f_154842_,MIN_EGGS,
f_57754_,EGGS,
f_147138_,DETECTION_RADIUS,
f_20859_,seed,
f_20862_,visualOnly,
f_147137_,DAMAGE_RADIUS,
f_20863_,cause,
f_147134_,hitEntities,
f_147136_,START_LIFE,
f_20861_,flashes,
f_20860_,life,
f_147135_,blocksSetOnFire,
f_102381_,head,
f_170484_,RED_THING,
f_102387_,beak,
f_170485_,rightLeg,
f_170486_,leftLeg,
f_170488_,leftWing,
f_102382_,body,
f_102388_,redThing,
f_170487_,rightWing,
f_107207_,bb,
f_172259_,speedUpWhenYMotionIsBlocked,
f_107231_,roll,
f_107225_,lifetime,
f_107216_,yd,
f_197408_,MAXIMUM_COLLISION_VELOCITY_SQUARED,
f_107204_,oRoll,
f_107223_,random,
f_107229_,bCol,
f_107210_,yo,
f_107230_,alpha,
f_107227_,rCol,
f_107208_,level,
f_107217_,zd,
f_107206_,INITIAL_AABB,
f_107215_,xd,
f_172258_,friction,
f_107205_,stoppedByCollision,
f_107222_,bbHeight,
f_107220_,removed,
f_107218_,onGround,
f_107211_,zo,
f_107226_,gravity,
f_107228_,gCol,
f_107209_,xo,
f_107212_,x,
f_107213_,y,
f_107219_,hasPhysics,
f_107214_,z,
f_107221_,bbWidth,
f_107224_,age,
f_49112_,ID,
f_111357_,uv,
f_111355_,tintIndex,
f_111354_,cullForDirection,
f_111356_,texture,
f_173415_,NO_TINT,
f_119167_,itemTransforms,
f_119169_,particleTexture,
f_119168_,overrides,
f_119170_,usesBlockLight,
f_273902_,gridLayout,
f_273817_,textWidget,
f_273853_,OUTLINE_COLOR,
f_273924_,children,
f_273947_,dismissButton,
f_273811_,textFrame,
f_273937_,lastEntryWidth,
f_273824_,this$0,
f_273835_,text,
f_273894_,ITEM_HEIGHT,
f_273834_,SIDE_MARGINS,
f_97647_,previousEdit,
f_97649_,cancelButton,
f_97654_,PREVIOUS_OUTPUT_LABEL,
f_97650_,outputButton,
f_97646_,commandEdit,
f_97655_,commandSuggestions,
f_97652_,SET_COMMAND_LABEL,
f_97653_,COMMAND_LABEL,
f_97648_,doneButton,
f_77789_,$SwitchMap$net$minecraft$world$item$DyeColor,
f_268498_,ERROR_INVULNERABLE,
f_146061_,percentageIncreaseThreshold,
f_146062_,previousValue,
f_105523_,sprites,
f_172438_,this$0,
f_186182_,distance,
f_186181_,startPosition,
f_39060_,this$0,
f_265892_,permutationLocation,
f_266004_,baseImage,
f_266059_,palette,
f_229352_,isBeached,
f_179968_,nestedCalls,
f_179967_,commandQueue,
f_179965_,depth,
f_279555_,abortCurrentDepth,
f_179964_,this$0,
f_179966_,tracer,
f_206655_,registryKey,
f_206656_,elementCodec,
f_206657_,homogenousListCodec,
f_206658_,registryAwareCodec,
f_263706_,logoRenderer,
f_169466_,SPEEDUP_FACTOR,
f_96869_,onFinished,
f_96872_,centeredLines,
f_96873_,totalScrollLength,
f_181393_,SPEEDUP_FACTOR_FAST,
f_169467_,scroll,
f_96874_,scrollSpeed,
f_96868_,poem,
f_181391_,speedupActive,
f_169464_,NAME_PREFIX,
f_169463_,SECTION_HEADING,
f_96866_,VIGNETTE_LOCATION,
f_169462_,unmodifiedScrollSpeed,
f_96863_,LOGGER,
f_96871_,lines,
f_96867_,OBFUSCATE_TOKEN,
f_283835_,direction,
f_181392_,speedupModifiers,
f_147589_,MIN_JUMPS,
f_23329_,speedModifier,
f_23332_,remainingJumps,
f_23330_,targetBed,
f_23333_,remainingCooldownUntilNextJump,
f_147591_,COOLDOWN_BETWEEN_JUMPS,
f_147590_,MAX_JUMPS,
f_147588_,MAX_TIME_TO_REACH_BED,
f_23331_,remainingTimeToReachBed,
f_155985_,MAX_RESPAWN_ANCHOR_CHARGES,
f_61400_,BAMBOO_LEAVES,
f_61435_,HANGING,
f_61381_,WEST_WALL,
f_260439_,CHISELED_BOOKSHELF_SLOT_5_OCCUPIED,
f_61427_,BOTTOM,
f_271112_,DUSTED,
f_61433_,EYE,
f_61402_,HALF,
f_61430_,DRAG,
f_61370_,SOUTH,
f_155984_,MIN_RESPAWN_ANCHOR_CHARGES,
f_61414_,DISTANCE,
f_61444_,LOCKED,
f_61432_,EXTENDED,
f_222995_,BLOOM,
f_155999_,SCULK_SENSOR_PHASE,
f_61422_,LEVEL,
f_61394_,DOOR_HINGE,
f_61398_,STAIRS_SHAPE,
f_61415_,EGGS,
f_61417_,LAYERS,
f_61428_,CONDITIONAL,
f_61378_,EAST_WALL,
f_61416_,HATCH,
f_61375_,ORIENTATION,
f_61418_,LEVEL_CAULDRON,
f_61404_,RAIL_SHAPE_STRAIGHT,
f_260472_,CHISELED_BOOKSHELF_SLOT_0_OCCUPIED,
f_61399_,STRUCTUREBLOCK_MODE,
f_61450_,SIGNAL_FIRE,
f_61396_,PISTON_TYPE,
f_222997_,CAN_SUMMON,
f_155978_,MIN_LEVEL,
f_61440_,HAS_BOOK,
f_61376_,ATTACH_FACE,
f_61362_,WATERLOGGED,
f_222996_,SHRIEKING,
f_61434_,FALLING,
f_61411_,AGE_25,
f_61360_,TRIGGERED,
f_276520_,CRACKED,
f_155981_,MAX_LEVEL_8,
f_260519_,CHISELED_BOOKSHELF_SLOT_4_OCCUPIED,
f_61361_,UNSTABLE,
f_61392_,CHEST_TYPE,
f_61408_,AGE_5,
f_222999_,AGE_4,
f_61380_,SOUTH_WALL,
f_61409_,AGE_7,
f_155983_,STABILITY_MAX_DISTANCE,
f_61405_,AGE_1,
f_155980_,MAX_LEVEL_3,
f_61377_,BELL_ATTACHMENT,
f_61386_,ATTACHED,
f_61387_,STAGE,
f_61407_,AGE_3,
f_61406_,AGE_2,
f_61426_,POWER,
f_155995_,MAX_DISTANCE,
f_61437_,HAS_BOTTLE_1,
f_61436_,HAS_BOTTLE_0,
f_61425_,PICKLES,
f_61438_,HAS_BOTTLE_2,
f_155998_,DRIPSTONE_THICKNESS,
f_61446_,OPEN,
f_61421_,LEVEL_HONEY,
f_61410_,AGE_15,
f_155994_,CANDLES,
f_61419_,LEVEL_COMPOSTER,
f_61443_,LIT,
f_61382_,EAST_REDSTONE,
f_61445_,OCCUPIED,
f_61393_,MODE_COMPARATOR,
f_61383_,NORTH_REDSTONE,
f_61442_,IN_WALL,
f_61451_,SNOWY,
f_61367_,DOWN,
f_61371_,WEST,
f_260538_,CHISELED_BOOKSHELF_SLOT_2_OCCUPIED,
f_61379_,NORTH_WALL,
f_155979_,MIN_LEVEL_CAULDRON,
f_61391_,BED_PART,
f_61368_,NORTH,
f_61420_,LEVEL_FLOWING,
f_155996_,TILT,
f_61366_,UP,
f_61384_,SOUTH_REDSTONE,
f_155992_,MAX_AGE_15,
f_61397_,SLAB_TYPE,
f_61374_,HORIZONTAL_FACING,
f_61412_,BITES,
f_155988_,MAX_AGE_2,
f_61390_,ROTATION_16,
f_155987_,MAX_AGE_1,
f_260553_,CHISELED_BOOKSHELF_SLOT_1_OCCUPIED,
f_61388_,STABILITY_DISTANCE,
f_155991_,MAX_AGE_7,
f_155990_,MAX_AGE_5,
f_222998_,MAX_AGE_4,
f_155989_,MAX_AGE_3,
f_155993_,MAX_AGE_25,
f_61413_,DELAY,
f_61365_,AXIS,
f_155982_,MAX_LEVEL_15,
f_61364_,HORIZONTAL_AXIS,
f_61403_,RAIL_SHAPE,
f_61423_,MOISTURE,
f_155997_,VERTICAL_DIRECTION,
f_271526_,FLOWER_AMOUNT,
f_61401_,DOUBLE_BLOCK_HALF,
f_61424_,NOTE,
f_155977_,BERRIES,
f_61389_,RESPAWN_ANCHOR_CHARGES,
f_61369_,EAST,
f_61447_,PERSISTENT,
f_61439_,HAS_RECORD,
f_61373_,FACING_HOPPER,
f_61395_,NOTEBLOCK_INSTRUMENT,
f_61448_,POWERED,
f_61449_,SHORT,
f_260590_,CHISELED_BOOKSHELF_SLOT_3_OCCUPIED,
f_61385_,WEST_REDSTONE,
f_61441_,INVERTED,
f_61431_,ENABLED,
f_61372_,FACING,
f_61429_,DISARMED,
f_15476_,MINECART_BY_ID,
f_278378_,restoreButton,
f_88247_,backup,
f_278436_,children,
f_278470_,changesButton,
f_88246_,this$0,
f_278387_,X_PADDING,
f_278395_,Y_PADDING,
f_83028_,delegate,
f_83029_,offset,
f_70137_,attachment,
f_70138_,branchBase,
f_173886_,PADDING,
f_113512_,markers,
f_87308_,connected,
f_167284_,DEFAULT_CONNECT_TIMEOUT,
f_167283_,DEFAULT_READ_TIMEOUT,
f_87306_,connection,
f_87307_,url,
f_90554_,forwards,
f_167683_,FOG_DISTANCE_SCALE,
f_90550_,level,
f_90558_,yRot,
f_90553_,blockPosition,
f_90559_,rotation,
f_90557_,xRot,
f_90560_,detached,
f_90563_,eyeHeightOld,
f_90556_,left,
f_90562_,eyeHeight,
f_90549_,initialized,
f_90555_,up,
f_90552_,position,
f_90551_,entity,
f_194125_,NORMAL_LIGHT_UPDATES_PER_FRAME,
f_104565_,minecraft,
f_171630_,tickingEntities,
f_104566_,players,
f_194122_,lightUpdateQueue,
f_194126_,LIGHT_UPDATE_QUEUE_SIZE_THRESHOLD,
f_233599_,blockStatePredictionHandler,
f_194123_,serverSimulationDistance,
f_104558_,tintCaches,
f_194124_,MARKER_PARTICLE_ITEMS,
f_104556_,mapData,
f_104564_,effects,
f_104557_,skyFlashTime,
f_104559_,chunkSource,
f_171631_,entityStorage,
f_171629_,FLUID_PARTICLE_SPAWN_OFFSET,
f_104561_,connection,
f_233600_,LOGGER,
f_171628_,CLOUD_COLOR,
f_104555_,scoreboard,
f_104562_,levelRenderer,
f_104563_,clientLevelData,
f_243008_,$SwitchMap$net$minecraft$network$chat$FilterMask$Type,
f_242494_,ANONYMOUS,
f_218458_,VARIANT_KEY,
f_218457_,MEMORY_TYPES,
f_218461_,tongueAnimationState,
f_218467_,FROG_FALL_DAMAGE_REDUCTION,
f_218456_,SENSOR_TYPES,
f_218459_,jumpAnimationState,
f_218465_,DATA_VARIANT_ID,
f_218464_,swimIdleAnimationState,
f_218466_,DATA_TONGUE_TARGET_ID,
f_218455_,TEMPTATION_ITEM,
f_218460_,croakAnimationState,
f_80927_,entries,
f_193038_,type,
f_86171_,first,
f_86172_,second,
f_87406_,LOGGER,
f_87405_,backups,
f_184143_,tickets,
f_184141_,chunks,
f_286949_,MAX_LEVEL,
f_184142_,INITIAL_TICKET_LIST_CAPACITY,
f_243851_,output,
f_244307_,elements,
f_24978_,speedModifier,
f_24974_,mob,
f_24979_,strafeForwards,
f_24977_,wantedZ,
f_148055_,MAX_TURN,
f_24976_,wantedY,
f_24980_,strafeRight,
f_24975_,wantedX,
f_148054_,MIN_SPEED_SQR,
f_24981_,operation,
f_148053_,MIN_SPEED,
f_39426_,value,
f_39419_,val$index,
f_39418_,val$storage,
f_39411_,val$dataId,
f_39410_,val$container,
f_262739_,CODEC,
f_262751_,LIST_CODEC,
f_26229_,type,
f_26230_,value,
f_26228_,target,
f_55506_,COLORS,
f_55505_,SHAPES_CACHE,
f_55507_,crossState,
f_154306_,E,
f_55508_,shouldSignal,
f_55499_,WEST,
f_154304_,H,
f_55500_,POWER,
f_154307_,N,
f_55501_,PROPERTY_BY_DIRECTION,
f_154303_,PARTICLE_DENSITY,
f_154308_,S,
f_55496_,NORTH,
f_154305_,W,
f_55504_,SHAPES_UP,
f_55498_,SOUTH,
f_55503_,SHAPES_FLOOR,
f_55497_,EAST,
f_55502_,SHAPE_DOT,
f_147903_,PROJECTILE_ATTACK_RANGE_BUFFER,
f_155325_,chestLidController,
f_155324_,openersCounter,
f_155323_,EVENT_SET_OPEN_COUNT,
f_59073_,items,
f_132111_,knockbackY,
f_132109_,toBlow,
f_132112_,knockbackZ,
f_132110_,knockbackX,
f_132105_,x,
f_132106_,y,
f_132107_,z,
f_132108_,power,
f_99515_,INSTANCE,
f_146196_,val$timeSource,
f_137372_,ERROR_AREA_TOO_LARGE,
f_137374_,ERROR_FAILED,
f_137373_,HOLLOW_CORE,
f_104062_,holdingItem,
f_37815_,spawnsPerWaveBeforeBonus,
f_37814_,entityType,
f_37813_,VALUES,
f_68713_,CODEC,
f_68714_,trunkHeight,
f_8924_,server,
f_8940_,containerCounter,
f_8911_,lastRecordedHealthAndAbsorption,"the total health of the player, includes actual health and absorption health. Updated every tick."
f_8943_,latency,
f_8927_,isChangingDimension,
f_8921_,spawnInvulnerableTime,
f_8935_,respawnDimension,
f_244516_,wardenSpawnTracker,
f_143378_,textFilteringEnabled,
f_8930_,levitationStartPos,
f_8925_,lastActionTime,
f_8912_,lastRecordedFoodLevel,
f_8939_,textFilter,
f_8932_,disconnected,
f_8938_,respawnAngle,
f_8929_,recipeBook,
f_8909_,advancements,
f_143379_,containerSynchronizer,
f_8910_,stats,
f_184125_,startingToFallPosition,
f_8916_,lastRecordedExperience,
f_244040_,chatSession,
f_8906_,connection,
f_8936_,respawnPosition,
f_8919_,lastFoodSaturationZero,
f_8926_,camera,The entity the player is currently spectating through.
f_143380_,containerListener,
f_143381_,NEUTRAL_MOB_DEATH_NOTIFICATION_RADII_XZ,
f_8933_,enteredNetherPosition,
f_8928_,seenCredits,
f_143382_,NEUTRAL_MOB_DEATH_NOTIFICATION_RADII_Y,
f_8931_,levitationStartTime,
f_8915_,lastRecordedLevel,
f_8923_,canChatColor,
f_8918_,lastSentFood,
f_184127_,allowsListing,
f_8917_,lastSentHealth,
f_8914_,lastRecordedArmor,
f_8922_,chatVisibility,
f_8934_,lastSectionPos,"Player section position as last updated by TicketManager, used by ChunkManager"
f_8920_,lastSentExp,
f_8944_,wonGame,
f_8937_,respawnForced,
f_8907_,LOGGER,
f_8941_,gameMode,
f_8913_,lastRecordedAirLevel,
f_184126_,enteredLavaOnVehiclePosition,
f_173498_,DEFAULT_Y_ROTATION,
f_173497_,DEFAULT_X_ROTATION,
f_173495_,DEFAULT_UVLOCK,
f_173496_,DEFAULT_WEIGHT,
f_260526_,sessionLog,
f_260510_,EXPIRY_DAYS,
f_260596_,RAW_EXTENSION,
f_260574_,LOGGER,
f_260465_,directory,
f_22190_,amount,
f_22192_,nameGetter,
f_22189_,LOGGER,
f_22193_,id,
f_22191_,operation,
f_229872_,entryDoor,
f_233379_,ANIMATION_VECTOR_CACHE,
f_32554_,enderman,
f_268559_,sourceCauseId,
f_268712_,sourcePosition,
f_268504_,entityId,
f_268649_,sourceDirectId,
f_268584_,sourceTypeId,
f_244373_,vChains,
f_244554_,root,
f_243977_,normalChains,
f_244294_,plank,
f_234840_,blockRenderer,
f_273923_,TEXTURE_Y_OFFSET,
f_273820_,TEXTURE_WIDTH,
f_275757_,TEXTURE_BORDER_Y,
f_273885_,TEXTURE_HEIGHT,
f_275753_,TEXTURE_BORDER_X,
f_273867_,TEXT_MARGIN,
f_157611_,currentSection,
f_157608_,this$0,
f_157610_,currentSectionKey,
f_157609_,entity,
f_189630_,CODEC,
f_189627_,noise,
f_189628_,minThreshold,
f_189629_,maxThreshold,
f_190463_,CODEC,
f_190464_,offset,
f_279600_,positionSource,
f_279592_,this$0,
f_279541_,GAME_EVENT_LISTENER_RANGE,
f_190530_,CODEC,
f_219975_,val$owner,
f_39733_,val$slot,
f_39734_,this$0,
f_268492_,val$owner,
f_39748_,this$0,
f_231330_,id,
f_90655_,key,
f_156429_,ticker,
f_156428_,blockEntity,
f_156427_,this$0,
f_156430_,loggedInvalidBlockState,
f_234078_,isGlowing,
f_107715_,sprites,
f_134075_,keepJigsaws,
f_134073_,pos,
f_134074_,levels,
f_148039_,SAFE_DISTANCE_FROM_DANGER,
f_260520_,ticking,
f_260572_,sampleCount,
f_260699_,lastSampleTime,
f_260549_,SAMPLE_INTERVAL_MS,
f_260454_,SAMPLES_PER_EVENT,
f_39287_,NULL,
f_174302_,LEASH_RENDER_STEPS,
f_192951_,pathTypesByPosCache,
f_77455_,allowBreaching,
f_243777_,metaSources,
f_244329_,fileSources,
f_215420_,metadataLocation,
f_244439_,fileLocation,
f_88660_,bytesWritten,
f_88661_,totalBytes,
f_276692_,FACING,
f_234660_,blockRenderer,
f_209082_,codec,
f_209083_,name,
f_278419_,EASTER_EGG_LOGO,
f_278513_,EDITION_LOGO_OVERLAP,
f_263676_,DEFAULT_HEIGHT_OFFSET,
f_263665_,showEasterEgg,
f_263835_,LOGO_WIDTH,
f_278399_,EDITION_HEIGHT,
f_278401_,EDITION_TEXTURE_HEIGHT,
f_263708_,keepLogoThroughFade,
f_263712_,MINECRAFT_LOGO,
f_278414_,LOGO_TEXTURE_HEIGHT,
f_278377_,EDITION_TEXTURE_WIDTH,
f_278428_,LOGO_TEXTURE_WIDTH,
f_263775_,LOGO_HEIGHT,
f_278429_,EDITION_WIDTH,
f_263806_,MINECRAFT_EDITION,
f_103492_,head,
f_170855_,leftFrontLeg,
f_170854_,rightFrontLeg,
f_170853_,leftHindLeg,
f_103493_,body,
f_170852_,rightHindLeg,
f_156606_,CHUNK_HEADER_SIZE,
f_63626_,timestamps,
f_156609_,EXTERNAL_STREAM_FLAG,
f_63623_,version,
f_63620_,PADDING_BUFFER,
f_156604_,SECTOR_INTS,
f_63618_,usedSectors,
f_156608_,EXTERNAL_FILE_EXTENSION,
f_63621_,file,
f_63625_,offsets,
f_63622_,externalFileDir,
f_63624_,header,
f_63619_,LOGGER,
f_156611_,CHUNK_NOT_PRESENT,
f_156610_,EXTERNAL_CHUNK_THRESHOLD,
f_156607_,HEADER_OFFSET,
f_156605_,SECTOR_BYTES,
f_33192_,attackTargeting,
f_33191_,this$0,
f_33193_,nextScanTick,
f_101172_,input,
f_101171_,this$0,
f_186965_,children,
f_97124_,LOADING_SYMBOLS,
f_243747_,rightPaddle,
f_243712_,LEFT_PADDLE,
f_244253_,RIGHT_PADDLE,
f_244557_,parts,
f_243674_,BOTTOM,
f_244618_,leftPaddle,
f_263719_,x,
f_263694_,y,
f_176468_,CANDLE,
f_125673_,STAINED_GLASS_PANE_POST,
f_125629_,LEAVES,
f_125632_,STAIRS_OUTER,
f_125715_,FENCE_GATE_CLOSED,
f_125683_,FIRE_SIDE,
f_244191_,CUSTOM_FENCE_SIDE_NORTH,
f_125678_,STEMS,
f_125684_,FIRE_SIDE_ALT,
f_260631_,CHISELED_BOOKSHELF_SLOT_TOP_RIGHT,
f_125677_,ANVIL,
f_176467_,POTTED_AZALEA,
f_125650_,PISTON_HEAD,
f_125690_,TORCH,
f_125624_,PRESSURE_PLATE_UP,
f_260688_,CHISELED_BOOKSHELF_SLOT_TOP_LEFT,
f_236342_,DOOR_BOTTOM_LEFT,
f_243715_,CUSTOM_FENCE_GATE_CLOSED,
f_125702_,BUTTON_PRESSED,
f_125698_,CUBE_ORIENTABLE,
f_125712_,WALL_LOW_SIDE,
f_125627_,SLAB_BOTTOM,
f_125657_,SINGLE_FACE,
f_125625_,PRESSURE_PLATE_DOWN,
f_125697_,CUBE_BOTTOM_TOP,
f_125714_,WALL_INVENTORY,
f_125686_,FIRE_UP_ALT,
f_125647_,CUBE,
f_125711_,WALL_POST,
f_125636_,ORIENTABLE_TRAPDOOR_TOP,
f_125630_,STAIRS_STRAIGHT,
f_125710_,FENCE_INVENTORY,
f_125663_,BANNER_INVENTORY,
f_236344_,DOOR_BOTTOM_RIGHT,
f_243943_,CUSTOM_FENCE_SIDE_WEST,
f_125689_,HANGING_LANTERN,
f_176466_,AZALEA,
f_176465_,CAULDRON_FULL,
f_260440_,CHISELED_BOOKSHELF_SLOT_BOTTOM_LEFT,
f_260613_,CHISELED_BOOKSHELF_SLOT_BOTTOM_RIGHT,
f_125682_,FIRE_FLOOR,
f_125691_,CUBE_DIRECTIONAL,
f_125635_,TRAPDOOR_OPEN,
f_176464_,CAULDRON_LEVEL2,
f_125653_,TURTLE_EGG,
f_176463_,CAULDRON_LEVEL1,
f_125709_,FENCE_SIDE,
f_125701_,BUTTON,
f_267493_,TWO_LAYERED_ITEM,
f_244408_,CUSTOM_FENCE_SIDE_EAST,
f_125655_,THREE_TURTLE_EGGS,
f_125648_,WALL_TORCH,
f_176462_,POINTED_DRIPSTONE,
f_243925_,CUSTOM_FENCE_GATE_WALL_OPEN,
f_125700_,CUBE_ORIENTABLE_VERTICAL,
f_256910_,CUBE_COLUMN_UV_LOCKED_Z,
f_256886_,CUBE_COLUMN_UV_LOCKED_X,
f_236341_,CUBE_NORTH_WEST_MIRRORED_ALL,
f_236345_,DOOR_BOTTOM_RIGHT_OPEN,
f_256809_,CUBE_COLUMN_UV_LOCKED_Y,
f_125671_,STAINED_GLASS_PANE_NOSIDE,
f_236343_,DOOR_BOTTOM_LEFT_OPEN,
f_176471_,FOUR_CANDLES,
f_125656_,FOUR_TURTLE_EGGS,
f_125669_,CHORUS_FLOWER,
f_125640_,TINTED_CROSS,
f_125676_,COMMAND_BLOCK,
f_125687_,CAMPFIRE,
f_260577_,CHISELED_BOOKSHELF_SLOT_TOP_MID,
f_236340_,SCULK_SHRIEKER,
f_278116_,POTTED_FLOWERING_AZALEA,
f_125685_,FIRE_UP,
f_125679_,ATTACHED_STEM,
f_125641_,FLOWER_POT_CROSS,
f_236348_,DOOR_TOP_RIGHT,
f_125694_,CUBE_COLUMN,
f_125681_,FARMLAND,
